ax,ay,az,gx,gy,gz,mx,my,mz
0.00,-1.01,0.01,4.33,0.18,-0.18,-166.00,27.00,-25.00
0.00,-1.01,0.01,-2.81,0.06,-0.24,-169.00,25.00,-21.00
0.00,-1.01,0.01,-4.88,0.00,-0.24,-166.00,25.00,-24.00
0.00,-1.01,0.01,-4.39,0.18,-0.24,-166.00,27.00,-26.00
0.00,-1.01,0.00,-2.08,0.12,-0.24,-167.00,25.00,-24.00
0.00,-1.01,0.01,1.53,0.12,-0.18,-167.00,26.00,-26.00
0.00,-1.01,0.01,3.17,0.06,-0.24,-165.00,27.00,-25.00
0.00,-1.01,0.01,3.48,0.06,-0.12,-165.00,26.00,-20.00
0.00,-1.01,0.01,0.67,0.06,-0.12,-169.00,24.00,-22.00
0.00,-1.01,0.01,1.65,0.12,-0.12,-165.00,26.00,-26.00
0.00,-1.01,0.01,-1.04,0.12,-0.18,-166.00,25.00,-24.00
0.00,-1.01,0.01,-4.39,0.06,-0.24,-166.00,25.00,-21.00
0.00,-1.01,-0.00,-1.04,0.12,-0.18,-166.00,25.00,-24.00
0.00,-1.01,-0.00,-1.95,0.06,-0.18,-167.00,25.00,-25.00
0.00,-1.01,-0.00,-0.61,0.12,-0.18,-166.00,24.00,-23.00
0.00,-1.01,0.00,-1.71,0.18,-0.24,-168.00,24.00,-26.00
0.00,-1.01,0.00,2.62,0.12,-0.12,-167.00,25.00,-26.00
0.00,-1.01,0.01,2.32,0.12,-0.24,-169.00,24.00,-20.00
0.00,-1.01,0.01,-2.20,0.12,-0.18,-167.00,27.00,-25.00
0.00,-1.01,0.00,1.59,0.12,-0.18,-166.00,26.00,-25.00
0.00,-1.01,0.01,-1.46,0.12,-0.24,-165.00,27.00,-26.00
0.00,-1.01,0.00,-1.16,0.12,-0.18,-168.00,26.00,-25.00
0.00,-1.01,0.00,3.72,0.06,-0.12,-165.00,25.00,-29.00
0.00,-1.01,0.01,0.18,0.18,-0.24,-166.00,25.00,-23.00
0.00,-1.01,0.01,4.64,0.06,-0.12,-168.00,27.00,-23.00
0.00,-1.01,0.01,1.34,0.06,-0.18,-166.00,26.00,-25.00
0.00,-1.01,0.01,-0.67,0.12,-0.18,-166.00,25.00,-26.00
0.00,-1.01,0.00,-0.24,0.06,-0.12,-166.00,26.00,-26.00
0.00,-1.01,0.00,0.18,0.12,-0.18,-165.00,25.00,-20.00
0.00,-1.01,0.01,-3.11,0.06,-0.18,-168.00,26.00,-22.00
0.00,-1.01,0.00,1.77,0.12,-0.18,-165.00,24.00,-22.00
0.00,-1.01,0.00,1.65,0.06,-0.18,-165.00,26.00,-26.00
0.00,-1.01,0.00,1.46,0.18,-0.18,-165.00,27.00,-27.00
0.00,-1.01,-0.00,4.52,0.06,-0.18,-166.00,26.00,-21.00
0.00,-1.01,0.01,-1.40,0.12,-0.24,-165.00,26.00,-24.00
0.00,-1.01,0.01,-1.83,0.18,-0.24,-167.00,26.00,-25.00
0.00,-1.01,0.01,3.05,0.12,-0.18,-164.00,25.00,-19.00
0.00,-1.01,0.01,3.66,0.00,-0.12,-167.00,25.00,-23.00
0.00,-1.01,0.01,-1.95,0.12,-0.18,-166.00,24.00,-24.00
0.00,-1.01,0.01,-0.24,0.18,-0.18,-168.00,23.00,-24.00
0.00,-1.01,0.01,-3.66,0.18,-0.18,-168.00,26.00,-24.00
0.00,-1.01,0.01,-2.56,0.18,-0.18,-167.00,24.00,-25.00
0.00,-1.01,0.01,-1.95,0.12,-0.18,-168.00,24.00,-25.00
0.00,-1.01,0.01,2.75,0.12,-0.18,-166.00,25.00,-27.00
0.00,-1.01,0.01,2.87,0.06,-0.18,-167.00,25.00,-25.00
0.00,-1.01,0.01,-0.31,0.12,-0.24,-165.00,27.00,-25.00
0.00,-1.01,0.01,-5.55,0.12,-0.18,-166.00,25.00,-25.00
0.00,-1.01,0.01,-6.16,0.18,-0.18,-165.00,24.00,-22.00
0.00,-1.01,0.01,-4.52,0.00,-0.18,-164.00,25.00,-22.00
0.00,-1.01,0.00,-1.59,0.12,-0.12,-165.00,25.00,-25.00
0.00,-1.01,0.01,2.38,0.06,-0.18,-165.00,25.00,-22.00
0.00,-1.01,0.01,-1.10,0.06,-0.24,-165.00,23.00,-23.00
0.00,-1.01,0.01,4.76,0.06,-0.18,-168.00,24.00,-21.00
0.00,-1.01,0.01,2.20,0.18,-0.18,-166.00,26.00,-21.00
0.00,-1.01,0.01,-0.49,0.12,-0.18,-168.00,26.00,-27.00
0.00,-1.01,0.01,-5.62,0.06,-0.18,-166.00,26.00,-21.00
0.00,-1.01,0.00,-3.05,0.12,-0.24,-167.00,25.00,-23.00
0.00,-1.01,-0.00,3.42,0.12,-0.18,-166.00,27.00,-23.00
0.00,-1.01,0.00,-4.82,0.12,-0.18,-164.00,25.00,-26.00
0.00,-1.01,0.01,1.71,0.12,-0.18,-165.00,25.00,-25.00
0.00,-1.01,0.01,2.50,0.06,-0.12,-166.00,26.00,-25.00
0.00,-1.01,0.01,0.85,0.12,-0.18,-167.00,24.00,-23.00
0.00,-1.01,0.01,3.54,0.18,-0.18,-166.00,26.00,-22.00
0.00,-1.01,0.02,2.75,0.12,-0.18,-167.00,25.00,-24.00
0.00,-1.01,0.02,-0.73,0.06,-0.12,-164.00,26.00,-22.00
0.00,-1.01,0.01,-2.44,0.12,-0.18,-166.00,27.00,-24.00
0.00,-1.01,0.02,2.44,0.12,-0.24,-168.00,25.00,-24.00
0.00,-1.01,0.02,-1.40,0.18,-0.18,-166.00,26.00,-30.00
0.00,-1.01,0.02,-2.38,0.18,-0.24,-164.00,27.00,-23.00
0.00,-1.01,0.02,-2.26,0.12,-0.18,-167.00,27.00,-21.00
0.00,-1.01,0.01,-3.36,0.12,-0.18,-167.00,26.00,-17.00
0.00,-1.01,0.01,3.91,0.12,-0.12,-166.00,25.00,-25.00
0.00,-1.01,0.01,3.85,0.06,-0.18,-166.00,24.00,-25.00
0.00,-1.01,0.02,-3.42,0.24,-0.12,-167.00,25.00,-21.00
0.00,-1.01,0.02,-4.58,0.12,-0.24,-165.00,27.00,-24.00
0.00,-1.01,0.02,-6.71,0.12,-0.18,-166.00,24.00,-21.00
0.00,-1.01,0.02,-2.01,0.12,-0.18,-163.00,24.00,-24.00
0.00,-1.01,0.01,2.08,0.12,-0.18,-167.00,26.00,-25.00
0.00,-1.01,0.02,1.40,0.12,-0.24,-166.00,25.00,-22.00
0.00,-1.01,0.02,0.61,0.12,-0.18,-168.00,26.00,-21.00
0.00,-1.01,0.02,-6.23,0.06,-0.18,-167.00,27.00,-24.00
0.00,-1.01,0.01,3.36,0.12,-0.18,-167.00,28.00,-21.00
0.00,-1.01,0.02,5.19,0.12,-0.12,-165.00,25.00,-21.00
0.00,-1.01,0.02,0.85,0.06,-0.06,-167.00,25.00,-23.00
0.00,-1.01,0.02,1.34,0.00,-0.18,-165.00,27.00,-23.00
0.00,-1.01,0.01,-0.24,0.06,-0.12,-168.00,25.00,-24.00
